lane_id,queueing_time,queueing_length,timestep
np10_nt15_0,21.00769230769231,4.584307692307693,360.0
np10_nt15_0,86.8743961352657,13.600531400966185,720.0
np10_nt15_0,110.98611111111111,18.77513888888889,1080.0
np10_nt15_0,148.60983606557377,7.082655737704918,1440.0
np10_nt15_0,2.04,3.114,1800.0
np10_nt15_0,91.77777777777777,21.454666666666668,2160.0
np10_nt15_0,28.94413407821229,8.067932960893856,2520.0
np10_nt15_0,17.115044247787612,11.078761061946903,2880.0
np10_nt15_0,31.382089552238806,14.857582089552238,3240.0
np10_nt15_0,49.03790087463557,12.01539358600583,3600.0
np11_nt14_0,27.911290322580644,7.842822580645161,360.0
np11_nt14_0,24.80184331797235,8.428940092165899,720.0
np11_nt14_0,13.87719298245614,11.466491228070176,1080.0
np11_nt14_0,109.19831223628692,4.58409282700422,1440.0
np11_nt14_0,166.95384615384614,11.160307692307692,1800.0
np11_nt14_0,4.5125,5.3793750000000005,2160.0
np11_nt14_0,61.67741935483871,10.81741935483871,2520.0
np11_nt14_0,69.29571984435798,14.136420233463035,2880.0
np11_nt14_0,134.07580174927114,17.73265306122449,3240.0
np11_nt14_0,135.4,24.865277777777777,3600.0
np12_nt13_0,5.161290322580645,3.3848387096774197,360.0
np12_nt13_0,46.44137931034483,5.1659999999999995,720.0
np12_nt13_0,24.73134328358209,5.047462686567164,1080.0
np12_nt13_0,18.5625,2.8883333333333336,1440.0
np12_nt13_0,56.666666666666664,18.567358490566036,1800.0
np12_nt13_0,49.50925925925926,9.230555555555556,2160.0
np12_nt13_0,23.153846153846153,5.502596153846154,2520.0
np12_nt13_0,124.94666666666667,9.897933333333333,2880.0
np12_nt13_0,108.15211267605633,8.983183098591548,3240.0
np12_nt13_0,168.24166666666667,25.587361111111115,3600.0
np13_nt13_0,1.6666666666666667,3.4066666666666663,360.0
np13_nt13_0,1.3793103448275863,3.291206896551724,720.0
np13_nt13_0,6.404761904761905,1.5835714285714286,1080.0
np13_nt13_0,65.69642857142857,12.67297619047619,1440.0
np13_nt13_0,174.4726368159204,18.804975124378107,1800.0
np13_nt13_0,2.577777777777778,2.9126666666666665,2160.0
np13_nt13_0,5.888888888888889,2.1194444444444445,2520.0
np13_nt13_0,31.66507177033493,21.59511961722488,2880.0
np13_nt13_0,28.901685393258425,22.43424157303371,3240.0
np13_nt13_0,124.22777777777777,59.04836111111111,3600.0
np13_nt13_1,0.0,0.0,360.0
np13_nt13_1,0.0,0.0,720.0
np13_nt13_1,10.130434782608695,5.314347826086957,1080.0
np13_nt13_1,12.0,6.240399999999999,1440.0
np13_nt13_1,0.0,0.0,1800.0
np13_nt13_1,0.0,0.0,2160.0
np13_nt13_1,0.0,0.0,2520.0
np13_nt13_1,0.0,0.0,2880.0
np13_nt13_1,0.0,0.0,3240.0
np13_nt13_1,48.5,35.51614583333333,3600.0
np14_nt9_0,11.644927536231885,7.009202898550725,360.0
np14_nt9_0,11.083870967741936,9.36941935483871,720.0
np14_nt9_0,4.699029126213592,4.8498058252427185,1080.0
np14_nt9_0,15.35593220338983,17.53237288135593,1440.0
np14_nt9_0,18.49404761904762,14.948333333333332,1800.0
np14_nt9_0,31.3556338028169,11.862359154929576,2160.0
np14_nt9_0,139.06837606837607,16.29945868945869,2520.0
np14_nt9_0,105.72268907563026,28.449887955182074,2880.0
np14_nt9_0,129.88333333333333,37.450583333333334,3240.0
np14_nt9_0,144.4777777777778,48.80305555555555,3600.0
np14_nt9_1,3.25,5.0025,360.0
np14_nt9_1,10.0,6.0,720.0
np14_nt9_1,60.5,3.2350833333333338,1080.0
np14_nt9_1,20.650793650793652,4.747301587301587,1440.0
np14_nt9_1,60.0,5.0,1800.0
np14_nt9_1,100.53365384615384,4.935192307692308,2160.0
np14_nt9_1,135.9644128113879,6.41288256227758,2520.0
np14_nt9_1,134.61676646706587,16.234011976047903,2880.0
np14_nt9_1,138.6267605633803,2.5078521126760562,3240.0
np14_nt9_1,0.0,0.0,3600.0
np15_nt5_0,2.1176470588235294,1.224705882352941,360.0
np15_nt5_0,14.337662337662337,7.175194805194805,720.0
np15_nt5_0,55.55045871559633,3.684954128440367,1080.0
np15_nt5_0,33.121212121212125,6.720505050505051,1440.0
np15_nt5_0,31.02857142857143,7.482714285714285,1800.0
np15_nt5_0,12.38345864661654,5.364285714285715,2160.0
np15_nt5_0,78.76807228915662,10.896746987951806,2520.0
np15_nt5_0,161.3932584269663,6.881825842696629,2880.0
np15_nt5_0,119.78775510204082,4.803591836734694,3240.0
np15_nt5_0,67.14965986394557,7.429931972789116,3600.0
np15_nt5_1,17.0,1.6,360.0
np15_nt5_1,23.736263736263737,5.831098901098901,720.0
np15_nt5_1,21.716129032258063,8.098129032258065,1080.0
np15_nt5_1,16.4375,8.90625,1440.0
np15_nt5_1,40.979729729729726,6.016148648648649,1800.0
np15_nt5_1,42.833333333333336,5.008991228070175,2160.0
np15_nt5_1,95.08053691275168,6.389093959731544,2520.0
np15_nt5_1,124.64066852367688,5.115125348189415,2880.0
np15_nt5_1,99.77871148459384,8.115070028011205,3240.0
np15_nt5_1,164.70277777777778,22.259027777777778,3600.0
np16_nt1_0,2.450980392156863,3.809019607843137,360.0
np16_nt1_0,70.61728395061728,5.0919135802469135,720.0
np16_nt1_0,6.096774193548387,4.116451612903226,1080.0
np16_nt1_0,1.1111111111111112,2.2355555555555555,1440.0
np16_nt1_0,11.86046511627907,3.8037209302325583,1800.0
np16_nt1_0,2.611111111111111,2.376111111111111,2160.0
np16_nt1_0,29.6,1.9010526315789473,2520.0
